record_id,source_file,source_sha256,source_model_family,ifc_schema,ifc_global_id,name,long_name,normalized_text,silver_label,label_rule,label_provenance,independent_ground_truth,review_status
cd4f1b46839da90e,official_Duplex_A_20110907.ifc,b347a2c8aa8fff6db896a4417a9c50c22ac0ccd7c5cfc22b99b8d29336c606ed,duplex,IFC2X3,0BTBFw6f90Nfh9rP1dlXru,A104,Bathroom 1,a104 bathroom 1,sanitary,bathroom,codex_assisted_rule_seeded_silver,false,requires_project_author_review
8776d06fdc813c6b,official_Duplex_A_20110907.ifc,b347a2c8aa8fff6db896a4417a9c50c22ac0ccd7c5cfc22b99b8d29336c606ed,duplex,IFC2X3,0BTBFw6f90Nfh9rP1dl_39,B203,Bedroom 2,b203 bedroom 2,residential,bedroom,codex_assisted_rule_seeded_silver,false,requires_project_author_review
93f20bbf90243440,official_Duplex_A_20110907.ifc,b347a2c8aa8fff6db896a4417a9c50c22ac0ccd7c5cfc22b99b8d29336c606ed,duplex,IFC2X3,0BTBFw6f90Nfh9rP1dlXrc,A202,Bedroom 1,a202 bedroom 1,residential,bedroom,codex_assisted_rule_seeded_silver,false,requires_project_author_review
9b9a7e9d0bbdc67f,official_Duplex_A_20110907.ifc,b347a2c8aa8fff6db896a4417a9c50c22ac0ccd7c5cfc22b99b8d29336c606ed,duplex,IFC2X3,0BTBFw6f90Nfh9rP1dl_3A,B202,Bedroom 1,b202 bedroom 1,residential,bedroom,codex_assisted_rule_seeded_silver,false,requires_project_author_review
4fd5f57b8a515c02,official_Duplex_A_20110907.ifc,b347a2c8aa8fff6db896a4417a9c50c22ac0ccd7c5cfc22b99b8d29336c606ed,duplex,IFC2X3,0BTBFw6f90Nfh9rP1dlXrb,A203,Bedroom 2,a203 bedroom 2,residential,bedroom,codex_assisted_rule_seeded_silver,false,requires_project_author_review
de66d14fe96622bb,official_Duplex_Rooms_And_Spaces.ifc,3cd577ecff9daf91632789a408070251a431b198de7be47f64e01c7fda1be92b,duplex,IFC2X3,3WIha3hdX8G8EHDzIXbHUr,A203,Bedroom 2,a203 bedroom 2,residential,bedroom,codex_assisted_rule_seeded_silver,false,requires_project_author_review
ef656d4e2f37c14b,official_Duplex_Rooms_And_Spaces.ifc,3cd577ecff9daf91632789a408070251a431b198de7be47f64e01c7fda1be92b,duplex,IFC2X3,3WIha3hdX8G8EHDzIXbHUw,B202,Bedroom 1,b202 bedroom 1,residential,bedroom,codex_assisted_rule_seeded_silver,false,requires_project_author_review
f5c0a2fc8f67cf96,official_Duplex_Rooms_And_Spaces.ifc,3cd577ecff9daf91632789a408070251a431b198de7be47f64e01c7fda1be92b,duplex,IFC2X3,3WIha3hdX8G8EHDzIXbHU$,A201,Hallway,a201 hallway,circulation,hallway,codex_assisted_rule_seeded_silver,false,requires_project_author_review
fcacd672ce098549,official_Duplex_Rooms_And_Spaces.ifc,3cd577ecff9daf91632789a408070251a431b198de7be47f64e01c7fda1be92b,duplex,IFC2X3,3WIha3hdX8G8EHDzIXbHUy,A202,Bedroom 1,a202 bedroom 1,residential,bedroom,codex_assisted_rule_seeded_silver,false,requires_project_author_review
2896f27a6cc0c414,official_Duplex_Rooms_And_Spaces.ifc,3cd577ecff9daf91632789a408070251a431b198de7be47f64e01c7fda1be92b,duplex,IFC2X3,3WIha3hdX8G8EHDzIXbHU1,B203,Bedroom 2,b203 bedroom 2,residential,bedroom,codex_assisted_rule_seeded_silver,false,requires_project_author_review
e4cdc24ea13127ad,official_Duplex_Rooms_And_Spaces.ifc,3cd577ecff9daf91632789a408070251a431b198de7be47f64e01c7fda1be92b,duplex,IFC2X3,3WIha3hdX8G8EHDzIXbHU6,B201,Hallyway,b201 hallyway,circulation,hallyway,codex_assisted_rule_seeded_silver,false,requires_project_author_review
bb758ed3f688118b,official_Duplex_Rooms_And_Spaces.ifc,3cd577ecff9daf91632789a408070251a431b198de7be47f64e01c7fda1be92b,duplex,IFC2X3,3WIha3hdX8G8EHDzIXbHUB,B204,Bathroom 2,b204 bathroom 2,sanitary,bathroom,codex_assisted_rule_seeded_silver,false,requires_project_author_review
600fe54998f84e43,official_Duplex_Rooms_And_Spaces.ifc,3cd577ecff9daf91632789a408070251a431b198de7be47f64e01c7fda1be92b,duplex,IFC2X3,3WIha3hdX8G8EHDzIXbHUC,B205,Utility,b205 utility,service_storage,utility,codex_assisted_rule_seeded_silver,false,requires_project_author_review
36f0be1fe9d6e5d4,official_Duplex_Rooms_And_Spaces.ifc,3cd577ecff9daf91632789a408070251a431b198de7be47f64e01c7fda1be92b,duplex,IFC2X3,3WIha3hdX8G8EHDzIXbHUH,A204,Bathroom 2,a204 bathroom 2,sanitary,bathroom,codex_assisted_rule_seeded_silver,false,requires_project_author_review
4273367528963562,official_Duplex_Rooms_And_Spaces.ifc,3cd577ecff9daf91632789a408070251a431b198de7be47f64e01c7fda1be92b,duplex,IFC2X3,3WIha3hdX8G8EHDzIXbHUQ,A205,Utility,a205 utility,service_storage,utility,codex_assisted_rule_seeded_silver,false,requires_project_author_review
d0b21bb8b6ba48cb,official_Duplex_Rooms_And_Spaces.ifc,3cd577ecff9daf91632789a408070251a431b198de7be47f64e01c7fda1be92b,duplex,IFC2X3,3WIha3hdX8G8EHDzIXbHUS,A101,Foyer,a101 foyer,circulation,foyer,codex_assisted_rule_seeded_silver,false,requires_project_author_review
a9521c5c3b353a54,official_Duplex_Rooms_And_Spaces.ifc,3cd577ecff9daf91632789a408070251a431b198de7be47f64e01c7fda1be92b,duplex,IFC2X3,3WIha3hdX8G8EHDzIXbHPX,A102,Living Room,a102 living room,residential,living room,codex_assisted_rule_seeded_silver,false,requires_project_author_review
afb522ef507bdb57,official_Duplex_Rooms_And_Spaces.ifc,3cd577ecff9daf91632789a408070251a431b198de7be47f64e01c7fda1be92b,duplex,IFC2X3,3WIha3hdX8G8EHDzIXbHPc,A103,Kitchen,a103 kitchen,kitchen,kitchen,codex_assisted_rule_seeded_silver,false,requires_project_author_review
6e9a1225195dc690,official_Duplex_Rooms_And_Spaces.ifc,3cd577ecff9daf91632789a408070251a431b198de7be47f64e01c7fda1be92b,duplex,IFC2X3,3WIha3hdX8G8EHDzIXbHPh,B101,Foyer,b101 foyer,circulation,foyer,codex_assisted_rule_seeded_silver,false,requires_project_author_review
ece3a3cdffb84fc1,official_Duplex_Rooms_And_Spaces.ifc,3cd577ecff9daf91632789a408070251a431b198de7be47f64e01c7fda1be92b,duplex,IFC2X3,3WIha3hdX8G8EHDzIXbHPe,B102,Living Room,b102 living room,residential,living room,codex_assisted_rule_seeded_silver,false,requires_project_author_review
83f21998d3c7d578,official_Duplex_Rooms_And_Spaces.ifc,3cd577ecff9daf91632789a408070251a431b198de7be47f64e01c7fda1be92b,duplex,IFC2X3,3WIha3hdX8G8EHDzIXbHPj,B103,Kitchen,b103 kitchen,kitchen,kitchen,codex_assisted_rule_seeded_silver,false,requires_project_author_review
95ae1f4e059e0576,official_Duplex_Rooms_And_Spaces.ifc,3cd577ecff9daf91632789a408070251a431b198de7be47f64e01c7fda1be92b,duplex,IFC2X3,3WIha3hdX8G8EHDzIXbHPo,B104,Bathroom 1,b104 bathroom 1,sanitary,bathroom,codex_assisted_rule_seeded_silver,false,requires_project_author_review
89df36281da694e8,official_Duplex_Rooms_And_Spaces.ifc,3cd577ecff9daf91632789a408070251a431b198de7be47f64e01c7fda1be92b,duplex,IFC2X3,3Dv6MBGFzBvOlsdVJAgcOu,B103,Kitchen,b103 kitchen,kitchen,kitchen,codex_assisted_rule_seeded_silver,false,requires_project_author_review
fbf6c28501a82c66,official_Duplex_Rooms_And_Spaces.ifc,3cd577ecff9daf91632789a408070251a431b198de7be47f64e01c7fda1be92b,duplex,IFC2X3,3Dv6MBGFzBvOlsdVJAgcOX,A103,Kitchen,a103 kitchen,kitchen,kitchen,codex_assisted_rule_seeded_silver,false,requires_project_author_review
6ef0178d9f71f880,official_Duplex_Rooms_And_Spaces.ifc,3cd577ecff9daf91632789a408070251a431b198de7be47f64e01c7fda1be92b,duplex,IFC2X3,3RswiwzSr3KwrHMX5NIr5O,A/B,Roof,a/b roof,service_storage,roof,codex_assisted_rule_seeded_silver,false,requires_project_author_review
1be848803957ed72,official_Duplex_Rooms_And_Spaces.ifc,3cd577ecff9daf91632789a408070251a431b198de7be47f64e01c7fda1be92b,duplex,IFC2X3,3Dv6MBGFzBvOlsdVJAgcOh,A104,Bathroom 1,a104 bathroom 1,sanitary,bathroom,codex_assisted_rule_seeded_silver,false,requires_project_author_review
b8b9e570344a80a7,official_Duplex_Rooms_And_Spaces.ifc,3cd577ecff9daf91632789a408070251a431b198de7be47f64e01c7fda1be92b,duplex,IFC2X3,3Dv6MBGFzBvOlsdVJAgcOB,A204,Bathroom 2,a204 bathroom 2,sanitary,bathroom,codex_assisted_rule_seeded_silver,false,requires_project_author_review
b7028f0a8452f4de,official_Duplex_Rooms_And_Spaces.ifc,3cd577ecff9daf91632789a408070251a431b198de7be47f64e01c7fda1be92b,duplex,IFC2X3,3Dv6MBGFzBvOlsdVJAgcO5,B201,Hallway,b201 hallway,circulation,hallway,codex_assisted_rule_seeded_silver,false,requires_project_author_review
298e6124d43c3de2,official_Duplex_Rooms_And_Spaces.ifc,3cd577ecff9daf91632789a408070251a431b198de7be47f64e01c7fda1be92b,duplex,IFC2X3,3Dv6MBGFzBvOlsdVJAgcPy,B202,Bedroom 1,b202 bedroom 1,residential,bedroom,codex_assisted_rule_seeded_silver,false,requires_project_author_review
f82e47f32eb7068c,official_Duplex_Rooms_And_Spaces.ifc,3cd577ecff9daf91632789a408070251a431b198de7be47f64e01c7fda1be92b,duplex,IFC2X3,3Dv6MBGFzBvOlsdVJAgcOd,B104,Bathroom 1,b104 bathroom 1,sanitary,bathroom,codex_assisted_rule_seeded_silver,false,requires_project_author_review
0415f7274dac03b8,official_Duplex_Rooms_And_Spaces.ifc,3cd577ecff9daf91632789a408070251a431b198de7be47f64e01c7fda1be92b,duplex,IFC2X3,3Dv6MBGFzBvOlsdVJAgcO1,B204,Bathroom 2,b204 bathroom 2,sanitary,bathroom,codex_assisted_rule_seeded_silver,false,requires_project_author_review
b1d0a72b33b499ff,official_Duplex_Rooms_And_Spaces.ifc,3cd577ecff9daf91632789a408070251a431b198de7be47f64e01c7fda1be92b,duplex,IFC2X3,2Ldho2lIH4Jf52LfCoPRQk,A/B,Roof,a/b roof,service_storage,roof,codex_assisted_rule_seeded_silver,false,requires_project_author_review
b2f0842b790e9900,official_Duplex_Rooms_And_Spaces.ifc,3cd577ecff9daf91632789a408070251a431b198de7be47f64e01c7fda1be92b,duplex,IFC2X3,3Dv6MBGFzBvOlsdVJAgcPr,A201,Hallway,a201 hallway,circulation,hallway,codex_assisted_rule_seeded_silver,false,requires_project_author_review
3ee2a7cac2e8f742,official_Duplex_Rooms_And_Spaces.ifc,3cd577ecff9daf91632789a408070251a431b198de7be47f64e01c7fda1be92b,duplex,IFC2X3,3Dv6MBGFzBvOlsdVJAgcO6,A202,Bedroom 1,a202 bedroom 1,residential,bedroom,codex_assisted_rule_seeded_silver,false,requires_project_author_review
372dbdb8c5b42fda,official_Duplex_Rooms_And_Spaces.ifc,3cd577ecff9daf91632789a408070251a431b198de7be47f64e01c7fda1be92b,duplex,IFC2X3,3Dv6MBGFzBvOlsdVJAgcOi,A102,Living Room,a102 living room,residential,living room,codex_assisted_rule_seeded_silver,false,requires_project_author_review
84e48a94d0cd3e35,official_Duplex_Rooms_And_Spaces.ifc,3cd577ecff9daf91632789a408070251a431b198de7be47f64e01c7fda1be92b,duplex,IFC2X3,3Dv6MBGFzBvOlsdVJAgcPn,A203,Bedroom 2,a203 bedroom 2,residential,bedroom,codex_assisted_rule_seeded_silver,false,requires_project_author_review
3447243190d1ab6f,official_Duplex_Rooms_And_Spaces.ifc,3cd577ecff9daf91632789a408070251a431b198de7be47f64e01c7fda1be92b,duplex,IFC2X3,3Dv6MBGFzBvOlsdVJAgcO_,B101,Foyer,b101 foyer,circulation,foyer,codex_assisted_rule_seeded_silver,false,requires_project_author_review
2e79de89ca28a02b,official_Duplex_Rooms_And_Spaces.ifc,3cd577ecff9daf91632789a408070251a431b198de7be47f64e01c7fda1be92b,duplex,IFC2X3,3Dv6MBGFzBvOlsdVJAgcOz,B102,Living Room,b102 living room,residential,living room,codex_assisted_rule_seeded_silver,false,requires_project_author_review
939227b1a42c6fb0,official_Duplex_Rooms_And_Spaces.ifc,3cd577ecff9daf91632789a408070251a431b198de7be47f64e01c7fda1be92b,duplex,IFC2X3,3Dv6MBGFzBvOlsdVJAgcOR,B203,Bedroom 2,b203 bedroom 2,residential,bedroom,codex_assisted_rule_seeded_silver,false,requires_project_author_review
c04d266d4984b64a,official_Duplex_Rooms_And_Spaces.ifc,3cd577ecff9daf91632789a408070251a431b198de7be47f64e01c7fda1be92b,duplex,IFC2X3,3Dv6MBGFzBvOlsdVJAgcOY,A101,Foyer,a101 foyer,circulation,foyer,codex_assisted_rule_seeded_silver,false,requires_project_author_review
e035daa4d18f3888,official_Duplex_Rooms_And_Spaces.ifc,3cd577ecff9daf91632789a408070251a431b198de7be47f64e01c7fda1be92b,duplex,IFC2X3,3Dv6MBGFzBvOlsdVJAgcPs,A205,Utility,a205 utility,service_storage,utility,codex_assisted_rule_seeded_silver,false,requires_project_author_review
87accca17083bb1d,official_Duplex_Rooms_And_Spaces.ifc,3cd577ecff9daf91632789a408070251a431b198de7be47f64e01c7fda1be92b,duplex,IFC2X3,3Dv6MBGFzBvOlsdVJAgcOC,B205,Utility,b205 utility,service_storage,utility,codex_assisted_rule_seeded_silver,false,requires_project_author_review
